gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
Vps35	0.7216122178240507	8.496165801982952	6.03152698140495	0.0003256748669110228	0.0010568233756998195	-0.16774861560297172
Morc3	0.8216054328576652	7.714704812923358	6.024628315249201	0.0003281582937229888	0.0010637224734728844	-0.20287689069073522
Tshr	7.154489839259979	1.6103273010107833	6.020204624213719	0.0003297617492229287	0.0010683705159209007	0.4864204953462332
Vamp3	0.8052823691057345	7.209417488675268	6.020177295137965	0.000329771682009853	0.0010683705159209007	-0.21786445070235416
Ccndbp1	0.8408481361976126	5.64340999457832	6.019114270488829	0.0003301582957885472	0.0010693320646513718	-0.15905461316428493
Asb6	0.9360771947355939	5.791691536088613	6.017432099527073	0.0003307711099727525	0.0010707343217334399	-0.1745467763873565
Atp11c	1.2567655702903728	5.768634332798398	6.0146701474201425	0.0003317800103318494	0.0010737082911147049	-0.17590279896716687
Rnf44	1.031997724936101	4.593229667895251	6.012605163111912	0.0003325365356914877	0.0010752797376270648	-0.025183504870580187
Ndrg1	1.2368659489816132	5.733381832089347	6.009580224949857	0.00033364818520547897	0.0010785813991464656	-0.17900192540286586
Gid8	1.029442555624863	5.265302562427539	6.0046599268159655	0.00033546513406859223	0.0010832785153839595	-0.1349775214561859
Zzef1	0.7545983233519298	6.383625933413167	6.0042677367425705	0.00033561042933320453	0.0010834538426358821	-0.22731354442514107
Gm10282	2.756219005036762	5.643972726573939	6.000442537013042	0.0003370312016626587	0.0010877455914870193	-0.18161699162944167
2700099C18Rik	1.4483425072149392	3.6203863225544235	5.996601577202897	0.00033846450375327436	0.0010917795669700581	0.13176821583788279
Tprgl	1.737899692762471	5.13688389109805	5.995384721332083	0.0003389199896157218	0.001092656755040559	-0.12945870324232978
Baz2a	0.7432920570858563	6.174157269624663	5.994269040818833	0.00033933819811545173	0.0010935367099285554	-0.22945047718881817
Cdk5rap2	0.8560543627075266	5.836493163827965	5.994120903715529	0.00033939376950976657	0.0010935367099285554	-0.20645400806752612
Vegfa	2.1776313644850993	1.6362881592236325	5.993921799135468	0.0003394684763897145	0.0010935367099285554	0.45179755822561507
B4galt6	1.0815804472505377	5.601134553667769	5.992820986461431	0.0003398818443970812	0.0010942761599220252	-0.18663525716120422
Klhl18	1.0313073109605106	5.2698257112375435	5.992492987119709	0.00034000511927478156	0.0010943771154597322	-0.15019346288406688
Tcea3	2.80769116444884	-0.6195936692844407	5.991340697057612	0.00034043858555283764	0.001095476162051915	0.7049816278151884
Spen	1.2011881408482479	5.0991311738477485	5.988902065436967	0.0003413579560007623	0.001097505958455175	-0.13222697987368104
Zfp414	1.4606777784687521	5.187034604720562	5.9886898151195	0.0003414381043270593	0.001097505958455175	-0.14424000274286364
Hbb-bs	3.062373092218116	-0.11143951662610503	5.9857698474189815	0.00034254282868893284	0.0011001658803265267	0.6716850676366164
Tspan14	0.6903398881582525	7.323498304558442	5.982715415536464	0.00034370264437095995	0.0011032956818227686	-0.2617224404577225
Tmem129	0.713689602216836	6.428538635024343	5.977303193789304	0.00034576839735461524	0.001109328628106723	-0.261537888159487
Lin54	1.8126576489373276	5.431150409570873	5.969008545764415	0.00034896093802985897	0.0011180648353561627	-0.1975192356756903
2810474O19Rik	0.7535801522775971	6.267898729483951	5.964191583411553	0.0003508298530243625	0.0011231460688647646	-0.2706309057577734
Sgpp1	1.9303758280261487	5.875047114776644	5.96262555256274	0.00035143982601136656	0.0011247963893793898	-0.24768692573693585
Ccrl2	1.4127232386336201	2.526848867773335	5.95832695647985	0.0003531201572139964	0.0011292636561347949	0.2756795320441894
Mdm4	0.6847894295280677	7.605039809544065	5.954996761725435	0.00035442802669460345	0.0011327329867066936	-0.2898825250210386
Ifi27	1.0372302956418284	4.639669758325756	5.9548381940750525	0.00035449043410626076	0.0011327329867066936	-0.10254848465422217
Gnb2	2.028476523500326	6.607402934411561	5.944539186421699	0.0003585698708630755	0.001143926281483327	-0.3065390549623155
Vps13d	0.9853917980950717	5.8368134386043495	5.940108163826736	0.0003603408963266147	0.0011483454795676326	-0.271914456106642
Ctcf	0.7974184320171229	6.1405741067312345	5.937316511690326	0.0003614616349357247	0.0011506764394356849	-0.2965470160445731
Ubash3b	0.9981363686348184	5.515431687538809	5.936858631875368	0.0003616458221646201	0.0011506764394356849	-0.2456387895568115
Smim6	1.857064450257278	1.3903553643609412	5.927864514729704	0.00036528485894427514	0.001160683621721521	0.4130684994601319
Slc25a16	1.207688411208372	3.5949676610784564	5.926549258116473	0.00036582038839953025	0.0011620512153389276	0.05248043467175201
C1qtnf9	4.023984240858437	-1.564020289843321	5.9226245731187195	0.00036742354161892334	0.001166545249737307	0.6310878837275844
Katnbl1	0.8257674789268661	5.637251538726497	5.921670690054694	0.0003678143518246706	0.0011674747194946756	-0.2764189454271859
Pacs2	1.6396604795386271	4.26136765697253	5.918496192662664	0.0003691182605153576	0.001170677146962133	-0.08111495805692215
Aspscr1	0.6902585421643579	6.4395427302360835	5.912293506970572	0.00037168070773114544	0.0011766100787681515	-0.340934514857004
Clec4a3	2.3244304947582806	1.0406557118374151	5.9116638440073634	0.00037194192749209813	0.0011771240267732376	0.4501099208620749
Espl1	0.6965477593277072	6.572097873135709	5.910092405799528	0.000372594731725161	0.0011787026766859378	-0.3476386201912307
Taf6	0.6670171856408986	6.991987839474815	5.908813005942002	0.00037312715033588714	0.0011799340908098465	-0.3541614368665327
Ap2m1	0.7120015559227859	8.752002421350484	5.90775700030402	0.0003735672356690964	0.0011810120838757997	-0.30700392835022505
Trdmt1	0.860857232256599	4.658340474046636	5.905278440060373	0.00037460241228349145	0.0011833420856055318	-0.16574022524103338
Apold1	5.684566446882126	0.45957768005163285	5.904602697684043	0.0003748851857766936	0.0011839212259568473	0.5243217262010385
Dram2	0.9986741923259892	5.300793032830131	5.902783710100841	0.00037564753503418395	0.0011856997752165944	-0.26271783127769854
H2afz	1.225554797767149	9.89488423716912	5.894669443468958	0.000379069145327498	0.0011939675249389395	-0.2687684971381348
Ccp110	1.1783725743444196	5.572998461846412	5.89117101590816	0.0003805549386908687	0.001198013511383787	-0.3073016201266725
Gm20605	0.9652178215753677	6.680843025072347	5.890717576236422	0.00038074798524917675	0.001198304391323473	-0.3736768589529671
Cks2	1.2537142060217477	5.620022029251202	5.885144781112728	0.00038312936899200536	0.001204843705023459	-0.3192746955071071
Nfat5	0.8980211488822292	5.009345549374704	5.884459895789092	0.00038342316682074193	0.001205302810450343	-0.2461711168060008
Nrg4	1.349100465940511	3.428341820931287	5.884332531399755	0.00038347783016847803	0.001205302810450343	0.0328666138485616
Ep300	1.066538206811261	6.168662730352438	5.881984282198465	0.00038448721208261263	0.0012078376641307615	-0.36565499131236745
Fam111a	0.7397227508245612	7.8198692202787115	5.875467709336456	0.00038730369027719996	0.0012150824074941614	-0.38107273247048745
Dusp11	0.8773974009015477	6.97552599092143	5.874461086608353	0.0003877407782064069	0.0012161332205810013	-0.3961390383581085
Hivep1	0.8890839626667786	5.49144304643985	5.87350044781479	0.0003881584061505892	0.0012171224607924452	-0.32029081382395486
Myo9b	1.0218320447845288	6.5800188289297505	5.8668112748387875	0.00039108023203534306	0.001225079732230721	-0.40074998391607863
Zcwpw1	1.3648811268907743	3.0375840230735798	5.865050591007205	0.00039185331959783556	0.0012264473246929102	0.08012177441060953
Neurl3	1.1425750705298467	5.092605348996615	5.862229601524617	0.0003930954819806498	0.0012296885991754116	-0.28523030478847655
Ipmk	2.061523282872794	5.679726499469217	5.860459637223677	0.0003938770621110206	0.0012318099032029974	-0.35526396734692955
Hcfc1r1	1.5852827996943617	2.3329297288648183	5.858292632612068	0.0003948362989164074	0.0012344855501309733	0.18626957613734252
Tbc1d8b	1.6126868561999497	3.699830730141352	5.852080707241448	0.00039760033340538497	0.0012424749526311059	-0.057558160500629896
Atf7ip	0.8053767478241856	7.741117106942596	5.851044550824992	0.00039806344829757293	0.0012435957531962485	-0.4132607004507145
Iqsec1	1.4506152297243733	3.779352876628176	5.850068703387233	0.0003985001511640358	0.0012445523283474988	-0.07516942396800808
Prdm2	0.751103215971983	5.333691364063996	5.848336414680442	0.00039927667056817906	0.0012460781231414784	-0.3332611002098922
Bach1	0.9674388604473001	3.942482758704391	5.846996651591511	0.00039987837859825555	0.0012465456026771275	-0.10970210959082749
Sertad1	2.205604352185797	2.818473268568072	5.8458346417178255	0.00040040106379930285	0.001247624984452892	0.0940261289297446
Acadl	0.7039377251254866	7.044815950277988	5.844278741633415	0.00040110210401551026	0.0012491555454901034	-0.4330480370224219
Ager	1.850114683082548	0.7603137913098673	5.8430666499970645	0.0004016491716724746	0.0012502052386751587	0.4129172979335971
Umad1	1.0682284138767075	5.574507434893081	5.841238487296784	0.00040247585316794814	0.0012515533096624995	-0.3685850911037729
Smad2	0.8998805388600131	6.158503659776461	5.841179097894501	0.0004025027400216454	0.0012515533096624995	-0.41510163038143943
Pxt1	4.42330096532987	-1.1742133212694896	5.840058275601386	0.0004030105314138486	0.0012527668824890035	0.5512723658081748
Dnah14	1.1823472788237255	2.927540212671457	5.839853302945689	0.0004031034710914978	0.0012527668824890035	0.06852920122677197
Adipor2	1.1471455011547258	5.851924161428402	5.8368037063130975	0.0004044890256761666	0.001255434395125245	-0.3993838590871359
Gm14654	1.7147773278698448	0.9728102531594413	5.836164467019682	0.00040478012231877646	0.0012560104603407225	0.37261682286394304
Clic1	1.2727474840614112	8.259593243520897	5.833468518695419	0.000406010343664789	0.0012588435290815047	-0.41783415242264876
Sapcd2	0.9069224060182606	5.125641767529974	5.82994373690734	0.00040762499586222335	0.001263191879421039	-0.32925599037935527
N4bp2l1	1.27298968521443	5.266127981641772	5.829270626109511	0.0004079341417856234	0.0012634983097450697	-0.3484699687497921
Gm13157	0.8002146942841968	5.930741861437344	5.829266310113883	0.0004079361248664579	0.0012634983097450697	-0.41473484538782834
Arhgef1	2.186534892706712	8.304930149079883	5.825119718079863	0.00040984628361661165	0.0012684247082764175	-0.42639995416499143
Bmp2k	1.3884507334654845	4.895402715298118	5.824665444852902	0.00041005614594959486	0.0012687444058409243	-0.3023769765063884
Lcor	1.1059352491975663	4.947186369419118	5.821106711241624	0.00041170428851454953	0.0012728515344207288	-0.31458514489616896
Klhl20	0.772654492358714	5.386349053694494	5.819793168311869	0.00041231446672692766	0.0012744070718719628	-0.37452011426225873
Birc2	0.8095035014344489	6.057437740231819	5.818592686972291	0.0004128729956794352	0.0012754711693200196	-0.43679084708902494
Hspb6	1.3304087877578317	3.41390733675785	5.817129392446246	0.0004135549266007664	0.0012769151857128435	-0.04596993550921624
Akt2	0.6450617361785387	6.867038043875365	5.795537274186548	0.00042376290119947323	0.0013043746384904158	-0.49284686784822007
Gmfg	1.1062436204992405	5.638519244506262	5.794178157899356	0.0004244146615382144	0.0013057056744894008	-0.4327945578995225
Lman2l	0.8439472208193308	6.232730667537741	5.79355263475104	0.0004247150001930591	0.001306292118909471	-0.4777580929778509
Cfp	0.6653504895112698	7.357977536231028	5.7925818219292795	0.000425181589735405	0.0013073882158035183	-0.4936954467877568
Pcmtd1	1.2045627079693313	5.30585586813512	5.789992221572597	0.00042642895962301274	0.0013105480622797082	-0.40163874654694975
Heca	1.146475140152933	3.416420728374829	5.788879843098742	0.00042696601149262475	0.0013116988395583079	-0.08090311609474732
Pef1	0.7767358090580103	5.830434426321047	5.787730456208874	0.0004275217132367056	0.001312889738920871	-0.458079357235496
Dfna5	0.9912559630519171	7.6848462156135025	5.786920434941359	0.00042791381793688286	0.0013131758318886053	-0.4937690272804316
Styk1	1.41358691695749	2.432443317087574	5.786019706210583	0.00042835029612227745	0.001313401654811186	0.08382194003542498
Agfg1	1.265544949838338	4.996195290355812	5.785582006422024	0.00042856257511965216	0.0013137142171407257	-0.36552149549254587
Card9	0.8049294580991901	5.54320934197734	5.784783067124024	0.0004289503495326821	0.0013145644431238387	-0.434859898134734
Atg101	1.0497116509036832	6.256682875864286	5.784287107280237	0.0004291912636883601	0.0013149642782999526	-0.4903680206796377
Dopey2	1.6893904358255987	3.9179417476907163	5.776000213659396	0.0004332387676840579	0.0013266822963082286	-0.1919450876465314
Rgs18	0.9873776733789494	6.86853285310123	5.773238041240031	0.000434597197312353	0.0013301515935034431	-0.5204318811174424
Sik3	0.9877438792174424	3.886414699213538	5.773015476809193	0.00043470685791381636	0.0013301515935034431	-0.18967663707736904
Rnf24	1.487127725961526	4.062111330934357	5.772404903475938	0.0004350078523549534	0.0013306607314879787	-0.22320436264889754
Ncoa3	0.7852482386073083	5.8165908164033295	5.772224606899169	0.0004350967770605326	0.0013306607314879787	-0.47608641343275515
Irf2bp2	0.7338474280308533	7.469635545660284	5.7691433858847425	0.0004366195741958923	0.0013346322594034131	-0.5207358965204945
Dda1	0.6633388866101324	6.690066094033424	5.76547585704992	0.00043843978812099695	0.0013384779788124588	-0.5280061512359113
Tmem181c-ps	3.6911994868084537	0.18537426848996377	5.762188286791662	0.00044007852814992825	0.0013427921466307139	0.39238789703446564
Odf2	0.8349307425297576	6.953118826015456	5.757751758698701	0.0004423006818957686	0.0013476968393739699	-0.5399352017902643
Vps4b	0.8177748174608208	7.814454139855837	5.757714455307448	0.0004423194185801431	0.0013476968393739699	-0.5263326512172881
Gm45062	1.1274457500448243	4.614699491442924	5.751910223384445	0.0004452454298831987	0.0013552432505957483	-0.3464498969077283
Zrsr1	1.5399110074577511	2.325635650552339	5.751807386986271	0.0004452974631555995	0.0013552432505957483	0.05894922424735771
Plau	3.0327641506459577	2.2263479451569763	5.744103982676037	0.0004492143351002332	0.0013661164428361114	0.06490627330442411
Lmbr1l	1.2659437325235876	4.11066727025092	5.738461439956654	0.0004521074000299478	0.0013744137297827888	-0.27400304395839914
Ubr2	1.2137879066029438	6.745795006535976	5.737711456866133	0.00045249347555088935	0.0013746841847177566	-0.5632422935890125
Tmem30a	1.2896401792760894	7.9805348500935205	5.737304207299289	0.0004527032710580454	0.0013747243330449778	-0.5464403848210457
Plod1	0.9465237472285928	5.452579459029968	5.737237548814538	0.00045273762051649234	0.0013747243330449778	-0.4839465251721595
Pias1	0.7490194121559428	6.530031028823922	5.728339041498302	0.0004573489199989863	0.0013876646894770465	-0.5705154487344943
Ppp6r3	0.7231072322208174	7.655477421585637	5.726416755574105	0.0004583518428595512	0.001389999246328532	-0.5696016574521963
Fam21	0.8134559822170422	6.927956613791894	5.718815675664534	0.0004623413609116524	0.0014013839722541073	-0.5882491951114694
Rps6ka5	1.3910374956652554	4.94885730148104	5.718579704108193	0.0004624658234371814	0.0014014044524925126	-0.441476354486114
4930579G24Rik	0.746064545509241	5.97714736816942	5.718002261071334	0.0004627705496516891	0.001401674752886345	-0.5558540247063162
Ppp1ca	0.8356265385240782	9.745410542613989	5.715819677719571	0.0004639243322829205	0.0014043943809205319	-0.49674347469581814
2610020H08Rik	1.4643139707511397	4.645963594522791	5.715526010103496	0.00046407981573186427	0.0014045079527462065	-0.39675271113861577
Atl2	0.8878533047435733	5.752386428887587	5.713745257805915	0.00046502387080227486	0.0014070074220513048	-0.5431561571395376
Mpc2	1.2407824731409645	4.1121412793603875	5.710156183366997	0.00046693302502757755	0.001412066191510881	-0.30928250041956407
Cdipt	0.7072725719995345	7.035205659108475	5.708026021018644	0.00046807021016246215	0.0014147864742813593	-0.6017584363423616
Dync1i2	0.7497716381138808	6.789924249859408	5.707440289595763	0.0004683834362409582	0.0014153739065697584	-0.6015090120240343
